objectid,artist_creator_collector,date_range,object_type,extent,age_group,inscription,archival_description,title,community_descriptions,current_location,archives_identifier,archives_uri,object_location,image_small,image_thumb,archives_iiif_manifest,archives_conditions_governing_use,archives_takedown_notice,archives_conditions_governing_access,geography,topic_soligar,topic_rites_and_ceremonies_solega,topic_forests,topic_landscape_western_ghats,topic_coffee_plantations,topic_manners_and_customs_solega,topic_savanna_ecology_india,topic_sacred_space,topic_shola_forests,topic_hunting_trophies_collection_and_preservation_shikar_india,family_name_1,family_name_2,bibfame_instances,topics
obj_56,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 1 of 3: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Sumarthpur Temple, Srirangapatna, Tipu Sultan's Summer Palace, Bazaar Scenes, Nandi, Mysore Palace Courtyard, Postcards from Egypt, Mysore Dasara (1924), Mysore Palace elephant stables, Chamundi, Photos of Livestock.",Image shows a Machan with a person standing.,,Archives at NCBS,MS-012-5-1-3-19,https://collections.archives.ncbs.res.in/handle/42412/104,"https://iiif.archives.ncbs.res.in/iiif/2/77f25c47-ea8b-4ee7-948d-198126717fc5/full/1485,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/77f25c47-ea8b-4ee7-948d-198126717fc5/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/77f25c47-ea8b-4ee7-948d-198126717fc5/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/e917be14-de9a-4fd8-863d-687fc36092e3/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,Manners and customs--Solega,Savanna ecology--India,,,,,Coleman Family,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Manners and customs--Solega;Savanna ecology--India
obj_57,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,Middle aged and Elders,Honemetti Pulp House',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows three people standing near a coffee pulping machine.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/aac155b3-af6e-4622-933a-c9582053f48d/full/1547,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/aac155b3-af6e-4622-933a-c9582053f48d/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/aac155b3-af6e-4622-933a-c9582053f48d/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,,,Coffee plantations,,,,,,,Coleman Family,"Coleman, Leslie C.",Soligar;Coffee plantations
obj_58,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,Middle aged and Elders,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows two woman cleaning coffee with a coffee plantation in the background.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/73bf850c-db3c-47ac-a0b2-88d79a10a5cc/full/1386,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/73bf850c-db3c-47ac-a0b2-88d79a10a5cc/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/73bf850c-db3c-47ac-a0b2-88d79a10a5cc/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Soligar;Coffee plantations
obj_59,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,Middle aged and Elders,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows two woman cleaning coffee.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/d4458519-17ba-4f08-8ae7-876b395984fe/full/1349,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/d4458519-17ba-4f08-8ae7-876b395984fe/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/d4458519-17ba-4f08-8ae7-876b395984fe/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Soligar;Coffee plantations
obj_60,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,Middle aged,Sifting Coffee',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows a man sifting coffee.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/dfec1af5-af1c-4a0b-8f29-5351e204a477/full/1349,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/dfec1af5-af1c-4a0b-8f29-5351e204a477/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/dfec1af5-af1c-4a0b-8f29-5351e204a477/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Soligar;Coffee plantations
obj_61,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows coffee drying on an elevated platforms.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/04b9645f-d51a-482f-8ef2-91733746ba57/full/1361,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/04b9645f-d51a-482f-8ef2-91733746ba57/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/04b9645f-d51a-482f-8ef2-91733746ba57/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Coffee plantations
obj_62,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows coffee drying on an elevated platforms with a small shelter in the background.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/bc626d3e-56fb-4eb5-9a57-6bb1dfcd2e6c/full/1337,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/bc626d3e-56fb-4eb5-9a57-6bb1dfcd2e6c/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/bc626d3e-56fb-4eb5-9a57-6bb1dfcd2e6c/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Coffee plantations
obj_63,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows a mud road through a coffee plantation.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/f2066533-a0eb-401c-8daa-13689799a5fe/full/1374,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/f2066533-a0eb-401c-8daa-13689799a5fe/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/f2066533-a0eb-401c-8daa-13689799a5fe/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Coffee plantations
obj_64,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Coffee in blossom',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows a coffee plantation in blossom.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/2db35ba8-c116-43e5-b6a4-9037d61394ee/full/1869,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/2db35ba8-c116-43e5-b6a4-9037d61394ee/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/2db35ba8-c116-43e5-b6a4-9037d61394ee/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Coffee plantations
obj_65,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows a mud road through a blossoming coffee plantation.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/72a035c5-7b74-408d-bc81-d89f239779e4/full/1411,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/72a035c5-7b74-408d-bc81-d89f239779e4/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/72a035c5-7b74-408d-bc81-d89f239779e4/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Coffee plantations
obj_66,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,P R.C & mr. Yove? at Attikan Pulp House',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows two people standing near coffee drying platforms.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/8382bb0c-b22f-45cc-9109-b63e205863fc/full/1807,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/8382bb0c-b22f-45cc-9109-b63e205863fc/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/8382bb0c-b22f-45cc-9109-b63e205863fc/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,Manners and customs--Solega,,,,,,,"Coleman, Leslie C.",Coffee plantations;Manners and customs--Solega
obj_67,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Coffee blossom',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows blossoming coffee plantation.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/1b27b1d6-83c7-4f9e-87af-bef1223c819c/full/1460,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/1b27b1d6-83c7-4f9e-87af-bef1223c819c/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/1b27b1d6-83c7-4f9e-87af-bef1223c819c/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Coffee plantations
obj_68,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Looking South',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows a hilltop.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/82310a34-c56f-4e10-adca-9aa1142a63e1/full/1361,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/82310a34-c56f-4e10-adca-9aa1142a63e1/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/82310a34-c56f-4e10-adca-9aa1142a63e1/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,Shola forests,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Shola forests
obj_69,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Farewell rock',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows a child sitting at the edge of a rock.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/40d942e8-0d53-4378-a806-bc86b974d0e8/full/1473,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/40d942e8-0d53-4378-a806-bc86b974d0e8/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/40d942e8-0d53-4378-a806-bc86b974d0e8/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,Landscape--Western Ghats,,,,,,,,,"Coleman, Leslie C.",Landscape--Western Ghats
obj_70,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Looking North',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows landscape with hills and donkey trails.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/6de0397a-036a-4041-a7d8-37c9850f65fe/full/1399,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/6de0397a-036a-4041-a7d8-37c9850f65fe/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/6de0397a-036a-4041-a7d8-37c9850f65fe/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,Shola forests,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Shola forests
obj_71,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Same as above Nilgeries very faint',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows plants in close up with hills in the background.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/b7034462-4c87-40b2-996d-a9b56a6b45d9/full/1411,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/b7034462-4c87-40b2-996d-a9b56a6b45d9/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/b7034462-4c87-40b2-996d-a9b56a6b45d9/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,Shola forests,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Shola forests
obj_72,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,Looking South Hills and Valley?',"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 2 of 3, ca 1924-1928, Undated: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Field sites and paddy granaries, ragi field, Experimental Union Field Day, ""Tea in our Compound, 1928"", LCC on tractor, Taj Mahal and Fatehpur Sikri, LCC and Phebe playing a game on a ship, Butler's family, Coffee growing and drying processes, Attikan Pulp House, Bellagi Hills, Trekking trip to Farewell Rock, photos of LCC's children - Louisa and Leslie Jr., with Phebe and the children's caretakers/ayah.",Image shows landscape with hills and valley.,,Archives at NCBS,MS-012-5-1-3-20,https://collections.archives.ncbs.res.in/handle/42412/105,"https://iiif.archives.ncbs.res.in/iiif/2/1f41c016-4a4a-4c8c-b298-45d38b5d5115/full/1423,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/1f41c016-4a4a-4c8c-b298-45d38b5d5115/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/1f41c016-4a4a-4c8c-b298-45d38b5d5115/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/4b4f7120-fe4e-4b00-b1f5-f72e38f0b5f2/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats
